dataset_ID,interval,attack,spikes,class,differenceSpikes_1
5,1761,FLO,17240,0,3002
5,1762,FLO,46155,0,28915
5,1763,FLO,11481,0,-34674
5,1764,FLO,10397,0,-1084
5,1765,FLO,9400,0,-997
5,1766,FLO,9351,0,-49
5,1767,FLO,17711,0,8360
5,1768,FLO,9441,0,-8270
5,1769,FLO,12714,0,3273
5,1770,FLO,17375,0,4661
3,1771,Spontaneous,6781,0,-10594
3,1772,Spontaneous,12801,0,6020
3,1773,Spontaneous,14218,0,1417
3,1774,Spontaneous,17653,0,3435
3,1775,Spontaneous,10006,0,-7647
3,1776,Spontaneous,89340,0,79334
3,1777,Spontaneous,91998,0,2658
3,1778,Spontaneous,76674,0,-15324
3,1779,Spontaneous,61815,0,-14859
3,1780,Spontaneous,5165,0,-56650
3,1781,Spontaneous,5525,0,360
3,1782,Spontaneous,11207,0,5682
3,1783,Spontaneous,8282,0,-2925
3,1784,Spontaneous,16026,0,7744
3,1785,Spontaneous,12337,0,-3689
3,1786,Spontaneous,10882,0,-1455
3,1787,Spontaneous,6852,0,-4030
3,1788,Spontaneous,27620,0,20768
3,1789,Spontaneous,75166,0,47546
3,1790,Spontaneous,14298,0,-60868
3,1791,Spontaneous,17370,0,3072
3,1792,Spontaneous,31605,0,14235
3,1793,Spontaneous,18522,0,-13083
3,1794,Spontaneous,9730,0,-8792
3,1795,Spontaneous,17959,0,8229
3,1796,Spontaneous,7731,0,-10228
3,1797,Spontaneous,9435,0,1704
3,1798,Spontaneous,11327,0,1892
3,1799,Spontaneous,21474,0,10147
3,1800,Spontaneous,8266,0,-13208
5,1801,Spontaneous,6062,0,-2204
5,1802,Spontaneous,10732,0,4670
5,1803,Spontaneous,7970,0,-2762
5,1804,Spontaneous,11341,0,3371
5,1805,Spontaneous,13649,0,2308
5,1806,Spontaneous,76261,0,62612
5,1807,Spontaneous,124955,0,48694
5,1808,Spontaneous,70800,0,-54155
5,1809,Spontaneous,67544,0,-3256
5,1810,Spontaneous,9228,0,-58316
5,1811,Spontaneous,6442,0,-2786
5,1812,Spontaneous,8643,0,2201
5,1813,Spontaneous,14095,0,5452
5,1814,Spontaneous,12238,0,-1857
5,1815,Spontaneous,13011,0,773
5,1816,Spontaneous,15372,0,2361
5,1817,Spontaneous,13731,0,-1641
5,1818,Spontaneous,28134,0,14403
5,1819,Spontaneous,80686,0,52552
5,1820,Spontaneous,14231,0,-66455
5,1821,Spontaneous,17189,0,2958
5,1822,Spontaneous,46208,0,29019
5,1823,Spontaneous,11530,0,-34678
5,1824,Spontaneous,10312,0,-1218
5,1825,Spontaneous,9399,0,-913
5,1826,Spontaneous,9397,0,-2
5,1827,Spontaneous,17658,0,8261
5,1828,Spontaneous,9483,0,-8175
5,1829,Spontaneous,12726,0,3243
5,1830,Spontaneous,17362,0,4636
3,1831,FLO,6781,0,-10581
3,1832,FLO,12801,0,6020
3,1833,FLO,14218,0,1417
3,1834,FLO,17653,0,3435
3,1835,FLO,10006,0,-7647
3,1836,FLO,89340,0,79334
3,1837,FLO,104056,1,14716
3,1838,FLO,78089,0,-25967
3,1839,FLO,60910,0,-17179
3,1840,FLO,5216,0,-55694
3,1841,FLO,5541,0,325
3,1842,FLO,11145,0,5604
3,1843,FLO,8243,0,-2902
3,1844,FLO,15989,0,7746
3,1845,FLO,12200,0,-3789
3,1846,FLO,10955,0,-1245
3,1847,FLO,6845,0,-4110
3,1848,FLO,27671,0,20826
3,1849,FLO,74994,0,47323
3,1850,FLO,14294,0,-60700
3,1851,FLO,17502,0,3208
3,1852,FLO,31572,0,14070
3,1853,FLO,18532,0,-13040
3,1854,FLO,9738,0,-8794
3,1855,FLO,17898,0,8160
3,1856,FLO,7696,0,-10202
3,1857,FLO,9458,0,1762
3,1858,FLO,11279,0,1821
3,1859,FLO,21528,0,10249
3,1860,FLO,8316,0,-13212
7,1861,Spontaneous,5462,0,-2854
7,1862,Spontaneous,7079,0,1617
7,1863,Spontaneous,12861,0,5782
7,1864,Spontaneous,9218,0,-3643
7,1865,Spontaneous,11137,0,1919
7,1866,Spontaneous,80360,0,69223
7,1867,Spontaneous,87684,0,7324
7,1868,Spontaneous,78251,0,-9433
7,1869,Spontaneous,76618,0,-1633
7,1870,Spontaneous,7615,0,-69003
7,1871,Spontaneous,4993,0,-2622
7,1872,Spontaneous,8712,0,3719
7,1873,Spontaneous,10428,0,1716
7,1874,Spontaneous,9082,0,-1346
7,1875,Spontaneous,7815,0,-1267
7,1876,Spontaneous,11223,0,3408
7,1877,Spontaneous,9933,0,-1290
7,1878,Spontaneous,34925,0,24992
7,1879,Spontaneous,102265,0,67340
7,1880,Spontaneous,10828,0,-91437
7,1881,Spontaneous,13321,0,2493
7,1882,Spontaneous,38897,0,25576
7,1883,Spontaneous,19828,0,-19069
7,1884,Spontaneous,11690,0,-8138
7,1885,Spontaneous,12409,0,719
7,1886,Spontaneous,17123,0,4714
7,1887,Spontaneous,9805,0,-7318
7,1888,Spontaneous,16595,0,6790
7,1889,Spontaneous,14372,0,-2223
7,1890,Spontaneous,15634,0,1262
0,1891,FLO,5950,0,-9684
0,1892,FLO,7132,0,1182
0,1893,FLO,24436,0,17304
0,1894,FLO,14017,0,-10419
0,1895,FLO,8748,0,-5269
0,1896,FLO,102580,0,93832
0,1897,FLO,130253,1,27673
0,1898,FLO,79058,0,-51195
0,1899,FLO,55046,0,-24012
0,1900,FLO,12614,0,-42432
0,1901,FLO,7952,0,-4662
0,1902,FLO,5347,0,-2605
0,1903,FLO,8414,0,3067
0,1904,FLO,7029,0,-1385
0,1905,FLO,10252,0,3223
0,1906,FLO,11303,0,1051
0,1907,FLO,16003,0,4700
0,1908,FLO,16181,0,178
0,1909,FLO,109649,0,93468
0,1910,FLO,10577,0,-99072
0,1911,FLO,9550,0,-1027
0,1912,FLO,48445,0,38895
0,1913,FLO,18210,0,-30235
0,1914,FLO,15996,0,-2214
0,1915,FLO,14568,0,-1428
0,1916,FLO,11044,0,-3524
0,1917,FLO,14017,0,2973
0,1918,FLO,11485,0,-2532
0,1919,FLO,8510,0,-2975
0,1920,FLO,12043,0,3533
5,1921,FLO,6062,0,-5981
5,1922,FLO,10732,0,4670
5,1923,FLO,7970,0,-2762
5,1924,FLO,11341,0,3371
5,1925,FLO,13649,0,2308
5,1926,FLO,76261,0,62612
5,1927,FLO,150289,1,74028
5,1928,FLO,71774,0,-78515
5,1929,FLO,67561,0,-4213
5,1930,FLO,9293,0,-58268
5,1931,FLO,6397,0,-2896
5,1932,FLO,8690,0,2293
5,1933,FLO,14017,0,5327
5,1934,FLO,12268,0,-1749
5,1935,FLO,13064,0,796
5,1936,FLO,15241,0,2177
5,1937,FLO,13747,0,-1494
5,1938,FLO,28150,0,14403
5,1939,FLO,80542,0,52392
5,1940,FLO,14238,0,-66304
5,1941,FLO,17240,0,3002
5,1942,FLO,46155,0,28915
5,1943,FLO,11481,0,-34674
5,1944,FLO,10397,0,-1084
5,1945,FLO,9400,0,-997
5,1946,FLO,9351,0,-49
5,1947,FLO,17711,0,8360
5,1948,FLO,9441,0,-8270
5,1949,FLO,12714,0,3273
5,1950,FLO,17375,0,4661
7,1951,FLO,5462,0,-11913
7,1952,FLO,7079,0,1617
7,1953,FLO,12861,0,5782
7,1954,FLO,9218,0,-3643
7,1955,FLO,11137,0,1919
7,1956,FLO,80360,0,69223
7,1957,FLO,109553,1,29193
7,1958,FLO,78483,0,-31070
7,1959,FLO,76699,0,-1784
7,1960,FLO,7665,0,-69034
7,1961,FLO,4969,0,-2696
7,1962,FLO,8722,0,3753
7,1963,FLO,10390,0,1668
7,1964,FLO,8979,0,-1411
7,1965,FLO,7807,0,-1172
7,1966,FLO,11147,0,3340
7,1967,FLO,9966,0,-1181
7,1968,FLO,34967,0,25001
7,1969,FLO,102224,0,67257
7,1970,FLO,10815,0,-91409
7,1971,FLO,13312,0,2497
7,1972,FLO,38942,0,25630
7,1973,FLO,19998,0,-18944
7,1974,FLO,11638,0,-8360
7,1975,FLO,12469,0,831
7,1976,FLO,17079,0,4610
7,1977,FLO,9810,0,-7269
7,1978,FLO,16521,0,6711
7,1979,FLO,14473,0,-2048
7,1980,FLO,15582,0,1109
0,1981,FLO,5950,0,-9632
0,1982,FLO,7132,0,1182
0,1983,FLO,24436,0,17304
0,1984,FLO,14017,0,-10419
0,1985,FLO,8748,0,-5269
0,1986,FLO,102580,0,93832
0,1987,FLO,130253,1,27673
0,1988,FLO,79058,0,-51195
0,1989,FLO,55046,0,-24012
0,1990,FLO,12614,0,-42432
0,1991,FLO,7952,0,-4662
0,1992,FLO,5347,0,-2605
0,1993,FLO,8414,0,3067
0,1994,FLO,7029,0,-1385
0,1995,FLO,10252,0,3223
0,1996,FLO,11303,0,1051
0,1997,FLO,16003,0,4700
0,1998,FLO,16181,0,178
0,1999,FLO,109649,0,93468
0,2000,FLO,10577,0,-99072
0,2001,FLO,9550,0,-1027
0,2002,FLO,48445,0,38895
0,2003,FLO,18210,0,-30235
0,2004,FLO,15996,0,-2214
0,2005,FLO,14568,0,-1428
0,2006,FLO,11044,0,-3524
0,2007,FLO,14017,0,2973
0,2008,FLO,11485,0,-2532
0,2009,FLO,8510,0,-2975
0,2010,FLO,12043,0,3533
3,2011,FLO,6781,0,-5262
3,2012,FLO,12801,0,6020
3,2013,FLO,14218,0,1417
3,2014,FLO,17653,0,3435
3,2015,FLO,10006,0,-7647
3,2016,FLO,89340,0,79334
3,2017,FLO,104056,1,14716
3,2018,FLO,78089,0,-25967
3,2019,FLO,60910,0,-17179
3,2020,FLO,5216,0,-55694
3,2021,FLO,5541,0,325
3,2022,FLO,11145,0,5604
3,2023,FLO,8243,0,-2902
3,2024,FLO,15989,0,7746
3,2025,FLO,12200,0,-3789
3,2026,FLO,10955,0,-1245
3,2027,FLO,6845,0,-4110
3,2028,FLO,27671,0,20826
3,2029,FLO,74994,0,47323
3,2030,FLO,14294,0,-60700
3,2031,FLO,17502,0,3208
3,2032,FLO,31572,0,14070
3,2033,FLO,18532,0,-13040
3,2034,FLO,9738,0,-8794
3,2035,FLO,17898,0,8160
3,2036,FLO,7696,0,-10202
3,2037,FLO,9458,0,1762
3,2038,FLO,11279,0,1821
3,2039,FLO,21528,0,10249
3,2040,FLO,8316,0,-13212
0,2041,FLO,5950,0,-2366
0,2042,FLO,7132,0,1182
0,2043,FLO,24436,0,17304
0,2044,FLO,14017,0,-10419
0,2045,FLO,8748,0,-5269
0,2046,FLO,102580,0,93832
0,2047,FLO,130253,1,27673
0,2048,FLO,79058,0,-51195
0,2049,FLO,55046,0,-24012
0,2050,FLO,12614,0,-42432
0,2051,FLO,7952,0,-4662
0,2052,FLO,5347,0,-2605
0,2053,FLO,8414,0,3067
0,2054,FLO,7029,0,-1385
0,2055,FLO,10252,0,3223
0,2056,FLO,11303,0,1051
0,2057,FLO,16003,0,4700
0,2058,FLO,16181,0,178
0,2059,FLO,109649,0,93468
0,2060,FLO,10577,0,-99072
0,2061,FLO,9550,0,-1027
0,2062,FLO,48445,0,38895
0,2063,FLO,18210,0,-30235
0,2064,FLO,15996,0,-2214
0,2065,FLO,14568,0,-1428
0,2066,FLO,11044,0,-3524
0,2067,FLO,14017,0,2973
0,2068,FLO,11485,0,-2532
0,2069,FLO,8510,0,-2975
0,2070,FLO,12043,0,3533
5,2071,Spontaneous,6062,0,-5981
5,2072,Spontaneous,10732,0,4670
5,2073,Spontaneous,7970,0,-2762
5,2074,Spontaneous,11341,0,3371
5,2075,Spontaneous,13649,0,2308
5,2076,Spontaneous,76261,0,62612
5,2077,Spontaneous,124955,0,48694
5,2078,Spontaneous,70800,0,-54155
5,2079,Spontaneous,67544,0,-3256
5,2080,Spontaneous,9228,0,-58316
5,2081,Spontaneous,6442,0,-2786
5,2082,Spontaneous,8643,0,2201
5,2083,Spontaneous,14095,0,5452
5,2084,Spontaneous,12238,0,-1857
5,2085,Spontaneous,13011,0,773
5,2086,Spontaneous,15372,0,2361
5,2087,Spontaneous,13731,0,-1641
5,2088,Spontaneous,28134,0,14403
5,2089,Spontaneous,80686,0,52552
5,2090,Spontaneous,14231,0,-66455
5,2091,Spontaneous,17189,0,2958
5,2092,Spontaneous,46208,0,29019
5,2093,Spontaneous,11530,0,-34678
5,2094,Spontaneous,10312,0,-1218
5,2095,Spontaneous,9399,0,-913
5,2096,Spontaneous,9397,0,-2
5,2097,Spontaneous,17658,0,8261
5,2098,Spontaneous,9483,0,-8175
5,2099,Spontaneous,12726,0,3243
5,2100,Spontaneous,17362,0,4636
7,2101,Spontaneous,5462,0,-11900
7,2102,Spontaneous,7079,0,1617
7,2103,Spontaneous,12861,0,5782
7,2104,Spontaneous,9218,0,-3643
7,2105,Spontaneous,11137,0,1919
7,2106,Spontaneous,80360,0,69223
7,2107,Spontaneous,87684,0,7324
7,2108,Spontaneous,78251,0,-9433
7,2109,Spontaneous,76618,0,-1633
7,2110,Spontaneous,7615,0,-69003
7,2111,Spontaneous,4993,0,-2622
7,2112,Spontaneous,8712,0,3719
7,2113,Spontaneous,10428,0,1716
7,2114,Spontaneous,9082,0,-1346
7,2115,Spontaneous,7815,0,-1267
7,2116,Spontaneous,11223,0,3408
7,2117,Spontaneous,9933,0,-1290
7,2118,Spontaneous,34925,0,24992
7,2119,Spontaneous,102265,0,67340
7,2120,Spontaneous,10828,0,-91437
7,2121,Spontaneous,13321,0,2493
7,2122,Spontaneous,38897,0,25576
7,2123,Spontaneous,19828,0,-19069
7,2124,Spontaneous,11690,0,-8138
7,2125,Spontaneous,12409,0,719
7,2126,Spontaneous,17123,0,4714
7,2127,Spontaneous,9805,0,-7318
7,2128,Spontaneous,16595,0,6790
7,2129,Spontaneous,14372,0,-2223
7,2130,Spontaneous,15634,0,1262
3,2131,Spontaneous,6781,0,-8853
3,2132,Spontaneous,12801,0,6020
3,2133,Spontaneous,14218,0,1417
3,2134,Spontaneous,17653,0,3435
3,2135,Spontaneous,10006,0,-7647
3,2136,Spontaneous,89340,0,79334
3,2137,Spontaneous,91998,0,2658
3,2138,Spontaneous,76674,0,-15324
3,2139,Spontaneous,61815,0,-14859
3,2140,Spontaneous,5165,0,-56650
3,2141,Spontaneous,5525,0,360
3,2142,Spontaneous,11207,0,5682
3,2143,Spontaneous,8282,0,-2925
3,2144,Spontaneous,16026,0,7744
3,2145,Spontaneous,12337,0,-3689
3,2146,Spontaneous,10882,0,-1455
3,2147,Spontaneous,6852,0,-4030
3,2148,Spontaneous,27620,0,20768
3,2149,Spontaneous,75166,0,47546
3,2150,Spontaneous,14298,0,-60868
3,2151,Spontaneous,17370,0,3072
3,2152,Spontaneous,31605,0,14235
3,2153,Spontaneous,18522,0,-13083
3,2154,Spontaneous,9730,0,-8792
3,2155,Spontaneous,17959,0,8229
3,2156,Spontaneous,7731,0,-10228
3,2157,Spontaneous,9435,0,1704
3,2158,Spontaneous,11327,0,1892
3,2159,Spontaneous,21474,0,10147
3,2160,Spontaneous,8266,0,-13208
7,2161,FLO,5462,0,-2804
7,2162,FLO,7079,0,1617
7,2163,FLO,12861,0,5782
7,2164,FLO,9218,0,-3643
7,2165,FLO,11137,0,1919
7,2166,FLO,80360,0,69223
7,2167,FLO,109553,1,29193
7,2168,FLO,78483,0,-31070
7,2169,FLO,76699,0,-1784
7,2170,FLO,7665,0,-69034
7,2171,FLO,4969,0,-2696
7,2172,FLO,8722,0,3753
7,2173,FLO,10390,0,1668
7,2174,FLO,8979,0,-1411
7,2175,FLO,7807,0,-1172
7,2176,FLO,11147,0,3340
7,2177,FLO,9966,0,-1181
7,2178,FLO,34967,0,25001
7,2179,FLO,102224,0,67257
7,2180,FLO,10815,0,-91409
7,2181,FLO,13312,0,2497
7,2182,FLO,38942,0,25630
7,2183,FLO,19998,0,-18944
7,2184,FLO,11638,0,-8360
7,2185,FLO,12469,0,831
7,2186,FLO,17079,0,4610
7,2187,FLO,9810,0,-7269
7,2188,FLO,16521,0,6711
7,2189,FLO,14473,0,-2048
7,2190,FLO,15582,0,1109
3,2191,Spontaneous,6781,0,-8801
3,2192,Spontaneous,12801,0,6020
3,2193,Spontaneous,14218,0,1417
3,2194,Spontaneous,17653,0,3435
3,2195,Spontaneous,10006,0,-7647
3,2196,Spontaneous,89340,0,79334
3,2197,Spontaneous,91998,0,2658
3,2198,Spontaneous,76674,0,-15324
3,2199,Spontaneous,61815,0,-14859
3,2200,Spontaneous,5165,0,-56650
3,2201,Spontaneous,5525,0,360
3,2202,Spontaneous,11207,0,5682
3,2203,Spontaneous,8282,0,-2925
3,2204,Spontaneous,16026,0,7744
3,2205,Spontaneous,12337,0,-3689
3,2206,Spontaneous,10882,0,-1455
3,2207,Spontaneous,6852,0,-4030
3,2208,Spontaneous,27620,0,20768
3,2209,Spontaneous,75166,0,47546
3,2210,Spontaneous,14298,0,-60868
3,2211,Spontaneous,17370,0,3072
3,2212,Spontaneous,31605,0,14235
3,2213,Spontaneous,18522,0,-13083
3,2214,Spontaneous,9730,0,-8792
3,2215,Spontaneous,17959,0,8229
3,2216,Spontaneous,7731,0,-10228
3,2217,Spontaneous,9435,0,1704
3,2218,Spontaneous,11327,0,1892
3,2219,Spontaneous,21474,0,10147
3,2220,Spontaneous,8266,0,-13208
5,2221,Spontaneous,6062,0,-2204
5,2222,Spontaneous,10732,0,4670
5,2223,Spontaneous,7970,0,-2762
5,2224,Spontaneous,11341,0,3371
5,2225,Spontaneous,13649,0,2308
5,2226,Spontaneous,76261,0,62612
5,2227,Spontaneous,124955,0,48694
5,2228,Spontaneous,70800,0,-54155
5,2229,Spontaneous,67544,0,-3256
5,2230,Spontaneous,9228,0,-58316
5,2231,Spontaneous,6442,0,-2786
5,2232,Spontaneous,8643,0,2201
5,2233,Spontaneous,14095,0,5452
5,2234,Spontaneous,12238,0,-1857
5,2235,Spontaneous,13011,0,773
5,2236,Spontaneous,15372,0,2361
5,2237,Spontaneous,13731,0,-1641
5,2238,Spontaneous,28134,0,14403
5,2239,Spontaneous,80686,0,52552
5,2240,Spontaneous,14231,0,-66455
5,2241,Spontaneous,17189,0,2958
5,2242,Spontaneous,46208,0,29019
5,2243,Spontaneous,11530,0,-34678
5,2244,Spontaneous,10312,0,-1218
5,2245,Spontaneous,9399,0,-913
5,2246,Spontaneous,9397,0,-2
5,2247,Spontaneous,17658,0,8261
5,2248,Spontaneous,9483,0,-8175
5,2249,Spontaneous,12726,0,3243
5,2250,Spontaneous,17362,0,4636
0,2251,FLO,5950,0,-11412
0,2252,FLO,7132,0,1182
0,2253,FLO,24436,0,17304
0,2254,FLO,14017,0,-10419
0,2255,FLO,8748,0,-5269
0,2256,FLO,102580,0,93832
0,2257,FLO,130253,1,27673
0,2258,FLO,79058,0,-51195
0,2259,FLO,55046,0,-24012
0,2260,FLO,12614,0,-42432
0,2261,FLO,7952,0,-4662
0,2262,FLO,5347,0,-2605
0,2263,FLO,8414,0,3067
0,2264,FLO,7029,0,-1385
0,2265,FLO,10252,0,3223
0,2266,FLO,11303,0,1051
0,2267,FLO,16003,0,4700
0,2268,FLO,16181,0,178
0,2269,FLO,109649,0,93468
0,2270,FLO,10577,0,-99072
0,2271,FLO,9550,0,-1027
0,2272,FLO,48445,0,38895
0,2273,FLO,18210,0,-30235
0,2274,FLO,15996,0,-2214
0,2275,FLO,14568,0,-1428
0,2276,FLO,11044,0,-3524
0,2277,FLO,14017,0,2973
0,2278,FLO,11485,0,-2532
0,2279,FLO,8510,0,-2975
0,2280,FLO,12043,0,3533
5,2281,Spontaneous,6062,0,-5981
5,2282,Spontaneous,10732,0,4670
5,2283,Spontaneous,7970,0,-2762
5,2284,Spontaneous,11341,0,3371
5,2285,Spontaneous,13649,0,2308
5,2286,Spontaneous,76261,0,62612
5,2287,Spontaneous,124955,0,48694
5,2288,Spontaneous,70800,0,-54155
5,2289,Spontaneous,67544,0,-3256
5,2290,Spontaneous,9228,0,-58316
5,2291,Spontaneous,6442,0,-2786
5,2292,Spontaneous,8643,0,2201
5,2293,Spontaneous,14095,0,5452
5,2294,Spontaneous,12238,0,-1857
5,2295,Spontaneous,13011,0,773
5,2296,Spontaneous,15372,0,2361
5,2297,Spontaneous,13731,0,-1641
5,2298,Spontaneous,28134,0,14403
5,2299,Spontaneous,80686,0,52552
5,2300,Spontaneous,14231,0,-66455
5,2301,Spontaneous,17189,0,2958
5,2302,Spontaneous,46208,0,29019
5,2303,Spontaneous,11530,0,-34678
5,2304,Spontaneous,10312,0,-1218
5,2305,Spontaneous,9399,0,-913
5,2306,Spontaneous,9397,0,-2
5,2307,Spontaneous,17658,0,8261
5,2308,Spontaneous,9483,0,-8175
5,2309,Spontaneous,12726,0,3243
5,2310,Spontaneous,17362,0,4636
7,2311,Spontaneous,5462,0,-11900
7,2312,Spontaneous,7079,0,1617
7,2313,Spontaneous,12861,0,5782
7,2314,Spontaneous,9218,0,-3643
7,2315,Spontaneous,11137,0,1919
7,2316,Spontaneous,80360,0,69223
7,2317,Spontaneous,87684,0,7324
7,2318,Spontaneous,78251,0,-9433
7,2319,Spontaneous,76618,0,-1633
7,2320,Spontaneous,7615,0,-69003
7,2321,Spontaneous,4993,0,-2622
7,2322,Spontaneous,8712,0,3719
7,2323,Spontaneous,10428,0,1716
7,2324,Spontaneous,9082,0,-1346
7,2325,Spontaneous,7815,0,-1267
7,2326,Spontaneous,11223,0,3408
7,2327,Spontaneous,9933,0,-1290
7,2328,Spontaneous,34925,0,24992
7,2329,Spontaneous,102265,0,67340
7,2330,Spontaneous,10828,0,-91437
7,2331,Spontaneous,13321,0,2493
7,2332,Spontaneous,38897,0,25576
7,2333,Spontaneous,19828,0,-19069
7,2334,Spontaneous,11690,0,-8138
7,2335,Spontaneous,12409,0,719
7,2336,Spontaneous,17123,0,4714
7,2337,Spontaneous,9805,0,-7318
7,2338,Spontaneous,16595,0,6790
7,2339,Spontaneous,14372,0,-2223
7,2340,Spontaneous,15634,0,1262
3,2341,FLO,6781,0,-8853
3,2342,FLO,12801,0,6020
3,2343,FLO,14218,0,1417
3,2344,FLO,17653,0,3435
3,2345,FLO,10006,0,-7647
3,2346,FLO,89340,0,79334
3,2347,FLO,104056,1,14716
3,2348,FLO,78089,0,-25967
3,2349,FLO,60910,0,-17179
3,2350,FLO,5216,0,-55694
3,2351,FLO,5541,0,325
3,2352,FLO,11145,0,5604
3,2353,FLO,8243,0,-2902
3,2354,FLO,15989,0,7746
3,2355,FLO,12200,0,-3789
3,2356,FLO,10955,0,-1245
3,2357,FLO,6845,0,-4110
3,2358,FLO,27671,0,20826
3,2359,FLO,74994,0,47323
3,2360,FLO,14294,0,-60700
3,2361,FLO,17502,0,3208
3,2362,FLO,31572,0,14070
3,2363,FLO,18532,0,-13040
3,2364,FLO,9738,0,-8794
3,2365,FLO,17898,0,8160
3,2366,FLO,7696,0,-10202
3,2367,FLO,9458,0,1762
3,2368,FLO,11279,0,1821
3,2369,FLO,21528,0,10249
3,2370,FLO,8316,0,-13212
0,2371,Spontaneous,5950,0,-2366
0,2372,Spontaneous,7132,0,1182
0,2373,Spontaneous,24436,0,17304
0,2374,Spontaneous,14017,0,-10419
0,2375,Spontaneous,8748,0,-5269
0,2376,Spontaneous,102580,0,93832
0,2377,Spontaneous,115106,0,12526
0,2378,Spontaneous,77393,0,-37713
0,2379,Spontaneous,54874,0,-22519
0,2380,Spontaneous,12815,0,-42059
0,2381,Spontaneous,7866,0,-4949
0,2382,Spontaneous,5344,0,-2522
0,2383,Spontaneous,8528,0,3184
0,2384,Spontaneous,7001,0,-1527
0,2385,Spontaneous,10214,0,3213
0,2386,Spontaneous,11318,0,1104
0,2387,Spontaneous,16039,0,4721
0,2388,Spontaneous,16228,0,189
0,2389,Spontaneous,109570,0,93342
0,2390,Spontaneous,10616,0,-98954
0,2391,Spontaneous,9551,0,-1065
0,2392,Spontaneous,48411,0,38860
0,2393,Spontaneous,18143,0,-30268
0,2394,Spontaneous,15951,0,-2192
0,2395,Spontaneous,14500,0,-1451
0,2396,Spontaneous,11074,0,-3426
0,2397,Spontaneous,14010,0,2936
0,2398,Spontaneous,11480,0,-2530
0,2399,Spontaneous,8516,0,-2964
0,2400,Spontaneous,12053,0,3537
7,2401,Spontaneous,5462,0,-6591
7,2402,Spontaneous,7079,0,1617
7,2403,Spontaneous,12861,0,5782
7,2404,Spontaneous,9218,0,-3643
7,2405,Spontaneous,11137,0,1919
7,2406,Spontaneous,80360,0,69223
7,2407,Spontaneous,87684,0,7324
7,2408,Spontaneous,78251,0,-9433
7,2409,Spontaneous,76618,0,-1633
7,2410,Spontaneous,7615,0,-69003
7,2411,Spontaneous,4993,0,-2622
7,2412,Spontaneous,8712,0,3719
7,2413,Spontaneous,10428,0,1716
7,2414,Spontaneous,9082,0,-1346
7,2415,Spontaneous,7815,0,-1267
7,2416,Spontaneous,11223,0,3408
7,2417,Spontaneous,9933,0,-1290
7,2418,Spontaneous,34925,0,24992
7,2419,Spontaneous,102265,0,67340
7,2420,Spontaneous,10828,0,-91437
7,2421,Spontaneous,13321,0,2493
7,2422,Spontaneous,38897,0,25576
7,2423,Spontaneous,19828,0,-19069
7,2424,Spontaneous,11690,0,-8138
7,2425,Spontaneous,12409,0,719
7,2426,Spontaneous,17123,0,4714
7,2427,Spontaneous,9805,0,-7318
7,2428,Spontaneous,16595,0,6790
7,2429,Spontaneous,14372,0,-2223
7,2430,Spontaneous,15634,0,1262
3,2431,FLO,6781,0,-8853
3,2432,FLO,12801,0,6020
3,2433,FLO,14218,0,1417
3,2434,FLO,17653,0,3435
3,2435,FLO,10006,0,-7647
3,2436,FLO,89340,0,79334
3,2437,FLO,104056,1,14716
3,2438,FLO,78089,0,-25967
3,2439,FLO,60910,0,-17179
3,2440,FLO,5216,0,-55694
3,2441,FLO,5541,0,325
3,2442,FLO,11145,0,5604
3,2443,FLO,8243,0,-2902
3,2444,FLO,15989,0,7746
3,2445,FLO,12200,0,-3789
3,2446,FLO,10955,0,-1245
3,2447,FLO,6845,0,-4110
3,2448,FLO,27671,0,20826
3,2449,FLO,74994,0,47323
3,2450,FLO,14294,0,-60700
3,2451,FLO,17502,0,3208
3,2452,FLO,31572,0,14070
3,2453,FLO,18532,0,-13040
3,2454,FLO,9738,0,-8794
3,2455,FLO,17898,0,8160
3,2456,FLO,7696,0,-10202
3,2457,FLO,9458,0,1762
3,2458,FLO,11279,0,1821
3,2459,FLO,21528,0,10249
3,2460,FLO,8316,0,-13212
5,2461,FLO,6062,0,-2254
5,2462,FLO,10732,0,4670
5,2463,FLO,7970,0,-2762
5,2464,FLO,11341,0,3371
5,2465,FLO,13649,0,2308
5,2466,FLO,76261,0,62612
5,2467,FLO,150289,1,74028
5,2468,FLO,71774,0,-78515
5,2469,FLO,67561,0,-4213
5,2470,FLO,9293,0,-58268
5,2471,FLO,6397,0,-2896
5,2472,FLO,8690,0,2293
5,2473,FLO,14017,0,5327
5,2474,FLO,12268,0,-1749
5,2475,FLO,13064,0,796
5,2476,FLO,15241,0,2177
5,2477,FLO,13747,0,-1494
5,2478,FLO,28150,0,14403
5,2479,FLO,80542,0,52392
5,2480,FLO,14238,0,-66304
5,2481,FLO,17240,0,3002
5,2482,FLO,46155,0,28915
5,2483,FLO,11481,0,-34674
5,2484,FLO,10397,0,-1084
5,2485,FLO,9400,0,-997
5,2486,FLO,9351,0,-49
5,2487,FLO,17711,0,8360
5,2488,FLO,9441,0,-8270
5,2489,FLO,12714,0,3273
5,2490,FLO,17375,0,4661
0,2491,Spontaneous,5950,0,-11425
0,2492,Spontaneous,7132,0,1182
0,2493,Spontaneous,24436,0,17304
0,2494,Spontaneous,14017,0,-10419
0,2495,Spontaneous,8748,0,-5269
0,2496,Spontaneous,102580,0,93832
0,2497,Spontaneous,115106,0,12526
